id,name,spawn_command,category_name,category_description,function_name,function_description,faction,default_faction,interact_text,aim_direction,aim_offset,animnetwork,behavior,build_time_ms,calldown_complete_soundevent,calldown_soundevent,calldownfx_complete_id,calldownfx_id,collision_id,constructed_abilityid,damageresponse,death_abilityid,deployable_category,deployable_level,dialog_script_id,difficulty_cost,flags,function,gameplay_priority_boost,gibset_id,hardpoint_type,hit_abilityid,interact_abilityid,interact_completed_abilityid,interact_height,interact_radius,interact_string,interaction_duration_ms,interaction_type,localized_name_id,loot_table_id,no_drive_zone,powered_off_ability,powered_on_ability,scale,scaling_table_id,scope_range,service_type,service_type_data,spawn_abilityid,standard_health,start_hitpoints,turret_type,vendor_loot_table_id,visual_offset,visualgroup,visualgroup_idx,visualrec,xpreward_mult,xpreward_type
1211,Overclocking Station - Deployable,\spawn deployable 1211,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",250284,,0,0,0,0,0,250418,0,34,40345,0,0,0,0,198,0,0,0,0,0,0,0,1.5,1.5,0,0,0,197672,0,0,0,0,1,10003,100,0,0,36080,1.25,0,0,0,"(0, 0, 0)",0,0,18827,1,0
1212,,\spawn deployable 1212,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,2062,0,0,0,0,0,0,0,1.5,1,0,0,0,197695,0,0,0,0,0.75,10003,100,0,0,34074,0,0,0,0,"(0, 0, 0)",0,0,18183,1,0
1213,,\spawn deployable 1213,None,,Deployed Target,"Not known ahead of time, attacked on sight only.",accord,1,,"(0, 0, 1)","(0, 0, 1)",0,,0,0,0,0,0,236678,0,2,36130,0,0,0,0,2062,12,0,0,0,0,0,0,1.5,1,0,1500,0,197696,0,0,0,0,3,10003,100,0,0,36115,12,4800,0,0,"(0, 0, 0)",0,0,16982,1,0
1216,Resource Crate,\spawn deployable 1216,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",179421,,2500,0,0,0,0,189606,36084,4,0,0,0,0,0,134,0,0,0,0,0,0,0,1.5,1,0,0,0,197723,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11541,1,0
1217,Daily Reward Crate,\spawn deployable 1217,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",179421,,2500,0,0,0,0,189606,36086,4,0,0,0,0,0,134,0,0,0,0,0,0,0,1.5,1,0,0,0,197732,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11541,1,0
1218,,\spawn deployable 1218,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,81050,189565,36088,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,197811,0,0,0,0,0.75,10003,100,0,0,30667,1.25,1,0,0,"(0, 0, 0)",0,0,11559,1,0
1219,,\spawn deployable 1219,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,8388614,0,0,0,0,0,0,0,1.5,1.5,0,1000,0,197959,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18213,1,0
1223,,\spawn deployable 1223,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",219166,,0,0,0,0,0,189606,0,4,64,0,0,0,0,15,0,0,0,0,0,36099,0,1.5,1,0,0,8,198013,0,0,0,0,1,10003,300,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14413,1,0
1225,,\spawn deployable 1225,None,,Rest,Where NPCs can take a break.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,221005,0,0,0,1,0,0,0,0,0,262158,2,0,0,0,0,0,0,0,0,0,0,0,197995,0,0,0,0,0.7,10003,200,0,0,35660,0.0025,1,0,0,"(0, 0, 0)",0,0,17404,0,0
1226,Tutorial Video Drone,\spawn deployable 1226,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",219166,,0,0,0,0,0,189606,0,4,64,0,0,0,0,15,0,0,0,0,0,36099,0,1.5,1,0,0,8,198028,0,0,0,0,1,10003,300,0,0,36102,0,1,0,0,"(0, 0, 0)",0,0,14413,1,0
1227,Chosen Strifebringer,\spawn deployable 1227,Turret,,Play,Where NPCs can have fun.,accord,1,,"(0, 0, 0)","(0, 0, 1)",221450,,0,0,0,0,0,220453,0,4,0,1,0,0,0,8390790,3,0,0,0,0,0,0,1.5,1,0,0,0,198086,0,0,0,0,1,10003,100,0,0,35589,0,1,0,0,"(0, 0, 0)",0,0,17381,1,0
1228,Chosen Turret,\spawn deployable 1228,None,,Fixed Weapon,Deployed weapon usable by NPCs.,chosen,2,,"(0, 0, 0)","(0, 0, 1)",145021,,0,0,0,0,0,189632,0,4,35277,0,0,0,0,524359,4,0,0,0,0,0,0,1.5,1,0,0,0,198129,0,0,0,0,0.25,10003,300,0,0,35021,6,2400,17,0,"(0, 0, 0)",0,0,13834,1,7
1229,Chosen Turret,\spawn deployable 1229,None,,Fixed Weapon,Deployed weapon usable by NPCs.,chosen,2,,"(0, 0, 2)","(0, 0, 2)",179122,,0,0,0,0,0,189604,0,4,35277,0,0,0,0,524359,4,0,0,0,0,0,0,1.5,3.5,0,0,0,198132,0,0,0,0,1.35,10003,300,0,0,35021,6,2400,23,0,"(0, 0, 0)",0,0,15182,1,7
1233,,\spawn deployable 1233,None,,Interactable Objective,Deployable that should be interacted with for example to capture.,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,236137,36166,4,0,0,0,0,0,7,14,0,0,0,0,36302,0,3.5,1,0,1000,11,198156,0,0,0,0,1,10003,0,0,0,36165,0,1,0,0,"(0, 0, 0)",0,0,16764,0,0
1234,Hoverpad,\spawn deployable 1234,Glider pad,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,189233,189565,0,4,64,19,0,0,0,524290,0,0,0,0,0,0,0,1.5,1,0,0,0,198649,0,0,0,0,1,10003,100,0,0,36109,0.75,1,0,0,"(0, 0, 0)",0,0,11468,1,0
1235,Chosen Generator,\spawn deployable 1235,None,,Target (primary),"Known target, does not require line of sight.",chosen,2,,"(0, 0, 0)","(0, 0, 0)",246208,,0,0,0,0,0,189607,0,14,36128,0,0,0,0,6,9,0,0,0,36283,0,0,0,0,0,0,0,198694,0,0,0,0,3,10003,0,0,0,36127,20,8000,0,0,"(0, 0, 0)",0,0,14479,0,0
1236,,\spawn deployable 1236,None,,Fixed Weapon,Deployed weapon usable by NPCs.,chosen,2,,"(0, 1, 0)","(0, 10, 10)",219232,,0,0,0,0,0,0,36208,14,36118,0,0,0,0,786503,4,0,0,0,36284,0,0,1.5,1,0,0,0,198695,0,0,0,0,1,10003,400,0,0,35514,37,14800,18,0,"(0, 0, 0)",0,0,17260,1,0
1237,,\spawn deployable 1237,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,213771,0,4,0,0,0,0,0,2097152,0,0,0,0,0,0,0,1.5,5,0,0,0,198752,0,0,0,0,1,10003,200,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,17019,1,0
1238,,\spawn deployable 1238,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.5)",0,,1000,0,0,0,0,0,36124,4,0,0,0,0,0,10485766,0,0,0,0,0,36122,0,1.5,1,0,5000,7,198769,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,18246,1,0
1239,Chosen Security Override,\spawn deployable 1239,None,,Undefined,No function defined,chosen,2,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,35277,0,0,0,0,8388614,0,0,0,0,0,0,0,1.5,1,0,0,0,198814,0,0,0,0,1,10003,100,0,0,0,3,1200,0,0,"(0, 0, 0)",0,0,17361,1,5
1240,Chosen Bomb,\spawn deployable 1240,Turret,,Play,Where NPCs can have fun.,accord,1,,"(0, 0, 0)","(0, 0, 1)",226225,,0,0,0,0,0,220483,0,4,0,1,0,0,0,6,3,0,0,0,0,0,0,1.5,1,0,0,0,198815,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,17382,1,0
1241,_Blast Door,\spawn deployable 1241,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,0,0,0,0,0,198827,0,0,0,0,0.85,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,15878,0,0
1242,_Blast Door,\spawn deployable 1242,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,0,0,0,0,0,198828,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,16334,0,0
1243,_Blast Door,\spawn deployable 1243,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,0,0,0,0,0,198829,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,15878,0,0
1244,,\spawn deployable 1244,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",179421,,0,0,0,0,0,189606,36126,4,0,0,0,0,0,1048711,0,0,0,0,0,36125,0,1.5,1,0,0,8,198895,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11541,1,0
1245,,\spawn deployable 1245,None,,Undefined,No function defined,neutral,9,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,6,36132,0,0,0,0,262150,0,50,0,0,0,0,0,1.8,2.5,0,3000,0,199091,0,0,0,0,1,10003,250,0,0,36131,0.25,10,0,0,"(0, 0, 0)",0,0,14728,1,0
1246,Crashed Thumper,\spawn deployable 1246,Medium Thumper,,Target (primary),"Known target, does not require line of sight.",accord,1,,"(1, 1, 1)","(0, 0, 1)",212399,,0,0,0,0,0,212891,36134,4,0,17,0,0,0,262406,9,0,0,0,0,0,0,1.5,1.1,0,0,0,199271,0,0,0,0,1,10003,1000,0,0,0,20,8000,0,0,"(0, 0, 0)",0,0,17006,1,0
1247,Vending Machine Terminal,\spawn deployable 1247,Vending Machine,Vending/slot machines for red bean items,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1.5)",0,,0,0,0,0,0,189617,36137,4,0,33,0,0,0,15,0,0,0,0,0,36136,0,1.6,1.2,0,0,8,199279,0,1,34439,34214,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,19787,1,0
1248,Vending Machine Terminal (powered off),\spawn deployable 1248,Vending Machine,Vending/slot machines for red bean items,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189617,0,4,0,33,0,0,0,15,0,0,0,0,0,0,0,1.6,1.2,0,0,0,199282,0,1,34439,34214,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,19787,1,0
1249,Marketplace Terminal,\spawn deployable 1249,Generic Terminal,general use terminal,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189617,0,4,0,32,0,0,0,15,0,0,0,0,0,36138,0,0.8,1.2,0,0,8,199284,0,1,34439,34214,1,10003,100,0,0,36139,0,1,0,0,"(0, 0, 0)",0,0,19771,1,0
1250,Marketplace Terminal (powered down),\spawn deployable 1250,Generic Terminal,general use terminal,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189617,0,4,0,32,0,0,0,15,0,0,0,0,0,0,0,0.8,1.2,0,0,0,199285,0,1,34439,34214,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,19771,1,0
1253,,\spawn deployable 1253,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,786438,0,0,0,0,0,0,0,0,0,0,0,0,199295,0,0,0,0,1,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,11468,0,0
1254,,\spawn deployable 1254,SIN Tower,,Target (secondary),"Known target, does not require line of sight.",friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",397365,,0,0,0,0,0,189567,0,5,33971,9,0,0,0,2099215,10,0,0,0,0,0,0,1.3,1.5,0,2000,11,199297,0,2,0,0,1,10003,700,0,0,38016,0,3000,0,0,"(0, 0, 0)",0,0,13990,1,0
1255,Omnicon Banner Dispenser,\spawn deployable 1255,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",236534,,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,36265,1.5,0,0,2000,7,199303,0,0,0,0,1,10003,0,0,0,36143,0,0,0,0,"(0, 0, 0)",0,0,13319,0,0
1256,Target,\spawn deployable 1256,None,,Undefined,No function defined,neutral,9,,"(0, 0, 0)","(0, 0, 0)",236662,,0,0,0,0,0,236679,0,15,36150,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,199304,0,0,0,0,4,10003,200,0,0,36149,1,400,0,0,"(0, 0, 0)",0,0,18182,0,0
1257,,\spawn deployable 1257,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,786438,0,0,0,0,0,0,0,0,0,0,0,0,199321,0,0,0,0,1,10003,0,0,0,0,1,1,0,0,"(0, 0, 0)",0,0,11468,0,0
1258,,\spawn deployable 1258,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 1)",0,,0,0,0,0,0,189604,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1,0,0,0,199349,0,0,0,0,1,10003,100,0,0,36142,0,1,0,0,"(0, 0, 0)",0,0,11087,1,0
1259,Missile Test Platform,\spawn deployable 1259,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,221005,0,0,0,1,0,0,0,0,0,262158,0,0,0,0,0,0,0,0,0,0,0,0,199362,0,0,0,0,1,10003,200,0,0,35660,0,0,0,0,"(0, 0, 0)",0,0,17404,0,0
1260,Thumper Cart,\spawn deployable 1260,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189617,0,4,0,0,0,0,0,786447,0,0,0,0,0,0,0,2,4,0,0,8,199890,0,2,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
1261,,\spawn deployable 1261,None,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,1.5,1,0,0,0,199376,0,0,0,0,0.1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,14999,1,0
1262,Gate Control,\spawn deployable 1262,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,0,189606,0,4,0,0,0,0,0,2097159,0,0,0,0,0,36288,36289,1,1,0,1000,11,199377,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,14348,1,0
1263,,\spawn deployable 1263,None,,Undefined,No function defined,friendly,4,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18187,1,0
1264,gate,\spawn deployable 1264,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,236586,0,14,0,0,0,0,0,786446,0,0,0,0,0,0,0,1.5,1,0,0,0,202203,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18189,1,0
1265,gate,\spawn deployable 1265,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,236587,0,14,0,0,0,0,0,786446,0,0,0,0,0,0,0,1.5,1,0,0,0,202202,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18188,1,0
1266,,\spawn deployable 1266,Datapads,,Interactable Objective,Deployable that should be interacted with for example to capture.,accord,1,,"(0, 0, 100)","(0, 0, 100)",45237,,3500,0,0,0,0,189601,0,4,0,22,0,0,0,263,14,0,0,0,0,0,0,2,3,0,2000,11,199412,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,16990,0,0
1267,,\spawn deployable 1267,Turret,,Fixed Weapon,Deployed weapon usable by NPCs.,Black Hills Bandits,22,,"(0, 1, 0)","(0, 0, 1)",155935,,5000,0,0,0,136059,189606,0,4,31309,1,1,0,0,32774,4,0,0,0,0,0,0,1,1,0,0,0,199605,0,0,0,0,1.5,10003,150,0,0,36167,4,1200,24,0,"(0, 0, 0)",0,0,14821,1,0
1268,Jump Pad,\spawn deployable 1268,Rechargable Jump Pad,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,189233,189565,0,4,64,30,0,0,0,524290,0,0,0,0,0,0,0,1.5,1,0,0,0,199649,0,0,0,0,1,10003,100,0,0,36169,0.75,1,0,0,"(0, 0, 0)",0,0,11468,1,0
1269,,\spawn deployable 1269,Power Cell Dispenser,,Undefined,No function defined,friendly,4,,"(0, 0, 0)","(0, 0, 1)",179421,,0,0,0,0,0,189606,0,4,0,13,0,0,0,135,0,0,0,0,0,0,36207,1.5,1,0,1000,11,199858,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18201,1,0
1270,Melding Repulsor,\spawn deployable 1270,None,,Undefined,No function defined,friendly,4,,"(0, 0, 0)","(0, 0, 0)",211822,,1,0,0,0,0,145539,0,4,0,0,0,0,0,4196358,0,0,0,0,0,0,0,3,9,0,2000,0,199859,0,0,0,0,1,10003,2000,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,13925,1,0
1271,SIN Uplink Tower,\spawn deployable 1271,SIN Tower,,Target (primary),"Known target, does not require line of sight.",,0,,"(0, 1, 0)","(0, 0, 0.75)",397365,,0,0,0,0,0,189567,0,42,33971,9,0,0,0,2055,9,0,0,0,36319,0,0,1.3,1.5,0,2000,11,199868,0,2,0,0,1,10003,700,0,0,0,64,600,0,0,"(0, 0, 0)",0,0,13990,1,0
1272,,\spawn deployable 1272,None,,Fixed Weapon,Deployed weapon usable by NPCs.,chosen,2,,"(0, 1, 0)","(0, 10, 10)",219232,,0,0,0,0,0,0,36208,27,36118,0,0,0,0,786503,4,0,0,0,36284,0,0,1.5,1,0,0,0,199903,0,0,0,0,1,10003,400,0,0,35514,25,10000,18,0,"(0, 0, 0)",0,0,17260,1,0
1273,,\spawn deployable 1273,Spawner,,Undefined,No function defined,chosen,2,,"(0, 0, 2)","(0, 0, 2)",210762,,0,0,0,0,0,0,0,4,34808,8,0,0,0,262151,0,0,0,0,0,0,0,1.5,3.5,0,0,0,0,0,0,0,0,3,10003,300,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,16879,1,7
1274,Resource Crate,\spawn deployable 1274,None,,Undefined,No function defined,accord,1,,"(0, 0, 0)","(0, 0, 1)",179421,,2500,0,0,0,0,189606,36230,4,0,0,0,0,0,134,0,0,0,0,0,0,0,1.5,1,0,0,0,200077,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11541,1,0
1275,,\spawn deployable 1275,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,81050,189565,36231,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,200095,0,0,0,0,0.75,10003,100,0,0,30667,1.25,1,0,0,"(0, 0, 0)",0,0,11559,1,0
1276,,\spawn deployable 1276,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,81050,189565,36233,5,0,0,0,0,0,128,0,0,0,0,0,0,0,1.5,1,0,0,0,200102,0,0,0,0,0.75,10003,100,0,0,30667,1.25,1,0,0,"(0, 0, 0)",0,0,11559,1,0
1277,All Purpose Invisible Point,\spawn deployable 1277,None,,Undefined,No function defined,neutral,9,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,33554432,0,0,0,0,0,0,0,1.5,1,0,0,0,214301,0,0,0,0,1,10003,0,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,0,1,0
1278,Research Facility SafeRoomDoor,\spawn deployable 1278,None,,Undefined,No function defined,accord,1,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,1,1,0,0,0,200202,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18212,1,0
1279,Research Facility General Door,\spawn deployable 1279,None,,Undefined,No function defined,accord,1,,"(0, 0, 1.5)","(0, 0, 1.5)",0,,0,0,0,0,0,0,0,6,0,0,0,0,0,788494,0,0,0,0,0,0,0,1,1,0,0,0,200203,0,0,0,0,1,10003,200,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18248,1,0
1280,Omnidyne Booth,\spawn deployable 1280,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,8388614,0,0,0,0,0,0,0,1.5,1.5,0,1000,0,200245,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18214,1,0
1281,Omnidyne Booth,\spawn deployable 1281,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,8388614,0,0,0,0,0,0,0,1.5,1.5,0,1000,0,200246,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18215,1,0
1282,,\spawn deployable 1282,Arcporter Pylon,,Deployed Target,"Not known ahead of time, attacked on sight only.",accord,1,,"(0, 0, 0)","(0, 0, 1)",0,,0,0,0,0,233841,189606,0,4,0,27,0,0,0,32770,12,0,0,0,0,0,0,1,1,0,2000,11,200230,0,0,0,0,0.15,10003,100,0,0,36244,0,1,0,0,"(0, 0, 0)",0,0,13925,1,0
1283,_Invisible/No Collision Melding Bubble Deposit,\spawn deployable 1283,None,,Undefined,No function defined,melding,6,,"(0, 1, 0)","(0, 0, 2.5)",0,,0,0,0,0,0,203539,0,8,34788,0,0,0,0,34347008,0,0,0,0,0,0,0,1.4,1,0,0,0,200256,0,0,0,0,1,10003,3000,0,0,34792,1,400,0,0,"(0, 0, 0)",0,0,0,1,0
1284,,\spawn deployable 1284,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,0,0,4,0,0,0,0,0,34340878,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,2,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18172,1,0
1285,,\spawn deployable 1285,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,0,0,4,0,0,0,0,0,34340878,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,0,0,2,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,15668,1,0
1286,,\spawn deployable 1286,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,0,0,4,0,0,0,0,0,34340878,0,0,0,0,0,0,0,1.5,1,0,0,0,200363,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,11726,1,0
1287,,\spawn deployable 1287,None,,Undefined,No function defined,friendly,4,,"(0, 1, 0)","(0, 0, 0.75)",0,"DynamicEmote(emote=""wave"",emoteDuration=5000)",0,0,0,0,0,0,0,4,0,0,0,0,0,34340878,0,0,0,0,0,0,0,1.5,1,0,0,0,200364,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18236,1,0
1288,Copy of _Ammo Powerup,\spawn deployable 1288,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,0,0,0,0,0,189575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,200489,0,1,0,0,1,10003,100,0,0,34074,0,1,0,0,"(0, 0, 0)",0,0,0,1,0
1289,,\spawn deployable 1289,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,2048,0,0,0,0,0,0,0,1.5,1,0,0,0,200525,0,0,0,0,1,10003,100,0,0,0,0,0,0,0,"(0, 0, 0)",0,0,18247,1,0
1290,Army Standard,\spawn deployable 1290,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.75)",0,,300,0,0,0,206116,189575,34836,1,0,0,0,0,0,788610,0,0,0,0,0,0,0,1.5,1,0,0,0,200545,0,0,0,0,1,10003,100,0,0,34870,12.5,5000,0,0,"(0, 0, 0)",0,0,16706,1,0
1291,Sunset Glider Pad,\spawn deployable 1291,Glider pad,,Undefined,No function defined,accord,1,,"(0, 0, 1)","(0, 0, 0.25)",0,,0,0,0,0,189233,189565,0,4,64,19,0,0,0,524290,0,0,0,0,0,0,0,1.5,1,0,0,0,200685,0,0,0,0,1,10003,100,0,0,36295,0.75,1,0,0,"(0, 0, 0)",0,0,11468,1,0
1292,,\spawn deployable 1292,None,,Target (primary),"Known target, does not require line of sight.",chosen,2,,"(0, 0, 0)","(0, 0, 0)",246208,,0,0,0,0,0,189607,0,27,36128,0,0,0,0,6,9,0,0,0,36283,0,0,0,0,0,0,0,200702,0,0,0,0,3,10003,0,0,0,36127,20,8000,0,0,"(0, 0, 0)",0,0,14479,0,0
1293,,\spawn deployable 1293,None,,Fixed Weapon,Deployed weapon usable by NPCs.,chosen,2,,"(0, 1, 0)","(0, 10, 10)",219232,,0,0,0,0,0,0,36208,15,0,0,0,0,0,786503,4,0,0,0,0,0,0,1.5,1,0,0,0,200718,0,0,0,0,1,10003,400,0,0,35514,0,4000,18,0,"(0, 0, 0)",0,0,17260,1,0
1294,,\spawn deployable 1294,None,,Undefined,No function defined,accord,1,,"(0, 1, 0)","(0, 0, 0.5)",0,,0,0,0,0,0,0,0,4,0,0,0,0,0,8388614,0,0,0,0,0,0,0,1.5,1.5,0,1000,0,200757,0,0,0,0,1,10003,100,0,0,0,0,1,0,0,"(0, 0, 0)",0,0,18249,1,0
1295,,\spawn deployable 1295,None,,Undefined,No function defined,neutral,9,,"(0, 0, 0)","(0, 0, 0)",0,,0,0,0,0,0,189606,0,6,36132,0,0,0,0,262150,0,50,0,0,0,0,0,1.8,2.5,0,3000,0,200758,0,0,0,0,1,10003,250,0,0,36131,0.25,10,0,0,"(0, 0, 0)",0,0,14728,1,0
