id,name,spawn_command,faction,faction_id,race_name,chassis_name,weapon1_name,weapon2_name,backpack_name,loot_table_name,loot_table2_name,title_name,ai_spawn_delay_ms,armor_warpaint_palette_id,backpack_id,behavior,behavior_defensive,behavior_defensive_instance_id,behavior_instance_id,behavior_offensive,behavior_offensive_instance_id,behavior_short,body_height,body_mass,body_radius,bodysuit_warpaint_palette_id,charinfo_id,chassis_id,crafting_type_id,damage_response_id,difficulty_cost,extra_color_1,extra_color_2,extra_color_3,extra_color_4,eye_color,eyes_id,facial_hair_color,fast_speed,fullbody_warpaint_palette_id,gender,glow_warpaint_palette_id,gravity,hair_color,head_acc1_id,head_acc2_id,head_id,health_regen,is_componented,lip_color,localized_name_id,loot,loot_table2_id,loot_table_id,max_rand_scale,min_rand_scale,network_fidelity,normal_speed,ornaments_map_group_id_1,ornaments_map_group_id_2,ornaments_map_group_id_3,ornaments_map_group_id_4,posetype_id,projectile_offset,race,respawn_flags,scaling_table_id,skin_color,terminal_type_name,title,vendor_id,visual_options_id,visuals_group_id,voice_set,warpaint_pattern_data,warpaint_tattoo_data,weapon1_id,weapon2_id,weapons,xp_resource_id,xpreward_type
729,Researcher Engineer,\spawn monster 729,accord,1,Human,Accord - BattleLab Engineer NPC,,,,,,,2000,76859,0,"PerformEmote(emote=""kioskviewer3"")",,0,0,,0,PerformEmote,-1,-1,-1,76739,5,77872,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,F,76943,1,967114752,10112,0,10026,0,1,4294901760,161134,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,35,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
730,Dock Foreman,\spawn monster 730,accord,1,Human,Accord - BattleLab Dock Foreman NPC,,,,,,,2000,76859,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76739,5,77864,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,F,76943,1,967114752,10119,0,10026,0,1,4294901760,161136,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,35,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
731,Dock Foreman,\spawn monster 731,accord,1,Human,Accord - BattleLab Dock Foreman NPC,,,,,,,2000,76859,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76739,5,77864,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,M,76943,1,967114752,0,0,10034,0,1,4294901760,161137,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,35,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
732,Drill Sergeant,\spawn monster 732,accord,1,Human,Accord - BattleLab Soldier NPC 1,,,,,,,2000,77221,30684,"AlertAndInteractive(perceptionDist=25, emote=""sergeant"", targetInFront=false)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,77865,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,3877371904,0,0,10149,0,1,4294901760,161138,,0,0,-1,-1,1,-1,10394,10031,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,10109,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
733,Nostromo Body Guard,\spawn monster 733,accord,1,Human,Nostromo Body Guard,,,Accord Recon Reactor,,,,2000,0,78457,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""calm"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,0,5,124532,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,124531,M,0,1,2456158208,0,0,10002,0,1,4294901760,161140,,0,0,-1,-1,1,-1,10317,0,0,0,0,"(0, 0, 0)",0,3,0,4193,VENDOR,0,0,10109,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",114319,0,114319 / -,0,0
734,Recruit,\spawn monster 734,accord,1,Human,Accord - BattleLab Recruit NPC,,,,,,,2000,0,0,"PerformEmote(emote=""recruit"")",,0,0,,0,PerformEmote,-1,-1,-1,0,5,124354,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,124355,M,0,1,2456158208,0,0,10002,0,1,4294901760,161141,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,10107,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
735,Battlelab Guard,\spawn monster 735,accord,1,Human,POI Placement - Accord Guard - W Gun,,,,,,,2000,77221,0,"PerformEmote(emote=""calm"")",,0,0,,0,PerformEmote,-1,-1,-1,76813,5,117035,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,0,0,10002,0,1,4294901760,161142,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,10112,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",98897,0,98897 / -,0,0
736,Soldier,\spawn monster 736,accord,1,Human,Accord - BattleLab Soldier NPC 3,,,,,,Accord Guard,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""gesture3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,77867,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10098,0,10148,0,1,4294901760,161143,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,14,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
737,Soldier,\spawn monster 737,accord,1,Human,Accord - BattleLab Soldier NPC 3,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,77867,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,F,76943,1,2456158208,10112,0,10026,0,1,4294901760,161144,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
738,Senior Officer,\spawn monster 738,accord,1,Human,Accord - BattleLab Soldier NPC 4,,,,,,,2000,77873,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""officer"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,77873,5,77868,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,4013686784,-1,0,M,76943,1,3877306368,0,0,10034,0,1,4294901760,161145,,0,0,-1,-1,1,-1,10395,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,10109,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
739,Officer Sr. Assistant,\spawn monster 739,accord,1,Human,Accord - BattleLab Soldier NPC 4,,,,,,,2000,77874,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,77874,5,77868,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,F,76943,1,2456158208,10111,0,10026,0,1,4294901760,161146,,0,0,-1,-1,1,-1,10395,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,10108,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
740,,\spawn monster 740,neutral,9,Large wildlife,,,,,,,,2000,76822,0,PassiveWanderer,,0,0,,0,PassiveWanderer,-1,-1,-1,76829,124,77869,0,0,0,"(0.0623137, 0.0356078, 0.0267059, 1)","(0.84, 0.677647, 0.0882353, 1)","(0.27451, 0.188235, 0.0823529, 1)","(0.933333, 0.756863, 0.0823529, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,161204,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",11,2,0,4193,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
741,Lazy Engineer,\spawn monster 741,accord,1,Human,POI Placement - NPC Civilian 11 - Engineering,,,,,,,2000,76859,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""lazyengineer"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76739,5,117022,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,F,76943,1,967114752,0,0,10016,0,1,4294901760,161211,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,0,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
742,,\spawn monster 742,accord,1,Human,,,,,,,,2000,77221,0,"AlertAndInteractive(emote=""oilspill"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,39,77871,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,0,0,0,0,1,4294901760,161213,,0,0,-1,-1,1,-1,10042,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
743,Battlelab Engineer,\spawn monster 743,accord,1,Human,Accord - BattleLab Engineer NPC,,,,,,,2000,77221,0,AlertAndLookAtPlayer(),,0,0,,0,AlertAndLookAtPlayer,-1,-1,-1,76813,5,77872,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10098,0,10002,0,1,4294901760,161215,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
744,Battlelab Working Engineer,\spawn monster 744,accord,1,Human,POI Placement - NPC Civilian 11 - Engineering,,,,,,,2000,76859,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76739,5,117022,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,F,76943,1,967114752,10015,0,10016,0,1,4294901760,161217,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,0,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
745,Officer Jr.,\spawn monster 745,accord,1,Human,Accord - BattleLab Soldier NPC 4,,,,,,,2000,77875,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""officer"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,77875,5,77868,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10086,0,10146,0,1,4294901760,161220,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,10107,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
746,Officer Jr.,\spawn monster 746,accord,1,Human,Accord - BattleLab Soldier NPC 4,,,,,,,2000,77875,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""officertype"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,77875,5,77868,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,F,76943,1,2456158208,10116,0,10026,0,1,4294901760,161222,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,10107,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
747,Friendly Target Drone,\spawn monster 747,accord,1,Human,Target Drone - 50% Health,,,,,,,2000,76822,0,"PerformEmote(emote=""calm"")",,0,0,,0,PerformEmote,-1,-1,-1,76829,124,77876,0,0,0,"(0.0623137, 0.0356078, 0.0267059, 1)","(0.84, 0.677647, 0.0882353, 1)","(0.27451, 0.188235, 0.0823529, 1)","(0.933333, 0.756863, 0.0823529, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,161241,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,2,0,4193,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
748,Simulated Incapacitated Friendly,\spawn monster 748,accord,1,Human,Thin Civilian - Incapacitated,,,,,,,2000,76819,0,,,0,0,,0,,-1,-1,-1,76868,5,77888,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1367474176,10001,1927544832,-1,0,F,76935,1,1927544832,10109,0,10016,0,1,4294901760,161263,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,24,0,1231229025,VENDOR,0,0,0,0,1017,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
749,Simulated Incapacitated Friendly,\spawn monster 749,accord,1,Human,Thin Civilian - Incapacitated,,,,,,,2000,76819,0,,,0,0,,0,,-1,-1,-1,76868,5,77888,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1367474176,10001,1927544832,-1,0,M,76935,1,1927544832,10088,0,10002,0,1,4294901760,161271,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,24,0,1231229025,VENDOR,0,0,0,0,1017,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
750,Inventory Taker,\spawn monster 750,accord,1,Human,Accord - BattleLab Engineer NPC,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""typing"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,77872,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10087,0,10004,0,1,4294901760,161493,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
751,,\spawn monster 751,accord,1,Human,,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""kioskviewer3"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,39,77871,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10128,10127,10040,0,1,4294901760,161494,,0,0,-1,-1,1,-1,10042,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,0,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
752,Target Drone - Friendly,\spawn monster 752,friendly,4,Companion,Good Target Drone,,,,,,,2000,76822,0,"InteractiveWithEmote(emote = ""calm"", interactionType=""GENERIC"")",,0,0,,0,InteractiveWithEmote,-1,-1,-1,76829,124,80709,0,0,0,"(0.0623137, 0.0356078, 0.0267059, 1)","(0.84, 0.677647, 0.0882353, 1)","(0.27451, 0.188235, 0.0823529, 1)","(0.933333, 0.756863, 0.0823529, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,161760,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",7,3,0,4193,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
753,Aggressive Target Drone,\spawn monster 753,gaea,7,Wildlife,Target Drone,,,,,,,2000,76822,0,AggressiveWanderer,,0,0,,0,AggressiveWanderer,-1,-1,-1,76829,124,77744,0,0,0,"(0.0623137, 0.0356078, 0.0267059, 1)","(0.84, 0.677647, 0.0882353, 1)","(0.27451, 0.188235, 0.0823529, 1)","(0.933333, 0.756863, 0.0823529, 1)",0,10001,0,-1,0,M,76891,1,0,0,0,0,0,0,0,161933,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,4193,VENDOR,0,0,0,0,0,(0),(0),0,0,,0,0
754,,\spawn monster 754,chosen,2,Chosen,,NPC CHOSEN Assault Rifle,,Accord Assault Reactor,CORE NPC Kill Loot 3 (Medium) - Crystite/Powerups Subtable,,,2000,0,31346,ChosenTrooper,,0,0,,0,ChosenTrooper,-1,-1,-1,0,2,78005,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",3623878656,10001,971440128,-1,77750,M,0,1,709754880,10003,0,10006,0,1,4294901760,162106,3 / -,0,3,-1,-1,1,-1,10079,0,0,0,0,"(0, 0, 0)",2,3,0,2771648512,VENDOR,0,0,0,0,1005,"(0, 0, 0, 0)","(0, 0, 0, 0)",32739,0,32739 / -,0,0
755,Technician engineer,\spawn monster 755,accord,1,Human,Accord - BattleLab Engineer NPC,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""gesture2"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,77872,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10088,0,10004,0,1,4294901760,165197,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
756,Mechanic,\spawn monster 756,accord,1,Human,,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""gesture2"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,30160,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,0,0,0,0,1,4294901760,165232,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
757,Technician,\spawn monster 757,accord,1,Human,Accord - BattleLab Technician NPC,,,,,,,2000,77221,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""typing"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76813,5,78971,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",718340096,10001,2468741120,-1,0,M,76943,1,2456158208,10092,0,10004,0,1,4294901760,165361,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,3450998881,VENDOR,35,0,0,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
758,lazy mechanic,\spawn monster 758,accord,1,Human,Accord - BattleLab Engineer NPC,,,,,,,2000,76859,0,"AlertAndInteractive(helloScript=""Util: Look At Target (Client Side only)"",goodbyescript="""",emote=""lazyengineer"",emoteDuration=-1)",,0,0,,0,AlertAndInteractive,-1,-1,-1,76739,5,77872,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1264123904,10001,2468741120,-1,0,F,76943,1,967114752,10015,0,10016,0,1,4294901760,165481,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4126150753,VENDOR,35,0,10111,0,1021,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
759,,\spawn monster 759,gaea,7,Wildlife,,,NPC Giant Aranha Melee Attack,,CORE NPC Kill Loot 3 (Medium) - Crystite/Powerups Subtable,Aranha Loot 3 (Moderate),,2000,76824,0,,,0,141,,0,,-1,-1,-1,76836,108,81295,0,0,35,"(1.91373, 1.60784, 0.807843, 1)","(0.0695294, 0.139059, 0.540784, 1)","(0.572549, 0.0784314, 0, 1)","(2.69671, 0.52949, 0.160078, 1)",3997695,10001,6946784,-1,0,M,76896,1,16449535,0,0,0,5,0,10551295,174448,3 / 5396,5396,3,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,5963775,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",81293,30808,81293 / 30808,0,0
760,,\spawn monster 760,bandit,8,Outlaw,,NPC Chosen Juggernaut Mortar Cannon,,,Pirate Drops,,,2000,76787,0,EliteWanderer,,0,0,,0,EliteWanderer,-1,-1,-1,76862,5,81297,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1678770176,10001,1235419136,-1,0,M,76929,1,1235419136,10007,0,10003,0,1,4292804608,174489,5298 / -,0,5298,-1,-1,1,-1,10031,0,0,0,0,"(0, 0, 0)",10,3,0,960692224,VENDOR,0,0,0,0,1038,"(0, 0, 0, 0)","(0, 0, 0, 0)",32741,0,32741 / -,0,0
761,Ophanim Agent,\spawn monster 761,bandit,8,Outlaw,NPC Manhunt Ophanim Agent Battleframe,NPC Shared Energy HMG,,Accord Dread Reactor,CORE Human NPC Kill Loot 3 (Medium),Bandit Loot 4 (Complex),,0,0,31342,,,0,147,,0,,-1,-1,-1,0,127,118231,0,0,100,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1678770176,10001,1235419136,-1,95377,M,0,1,1235419136,0,0,10004,5,1,4292804608,174528,5311 / 5388,5388,5311,-1,-1,1,-1,10241,10549,10420,10097,0,"(0, 0, 0)",10,1,0,0,VENDOR,0,0,0,0,1289,"(0, 0, 0, 0)","(0, 0, 0, 0)",103849,0,103849 / -,0,0
762,Bandit Overclocked,\spawn monster 762,bandit,8,Outlaw,NPC Tanken Overclocked Battleframe,NPC Tanken Overclocked Advanced Plasma Cannon,,,CORE NPC Kill Loot 3 (Medium) - Crystite/Powerups Subtable,Bandit Loot 2 (Simple),,0,76718,0,,,0,148,,0,,-1,-1,-1,76862,5,81307,0,0,70,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1678770176,10001,1235419136,-1,0,M,76912,1,1235419136,0,10107,0,5,1,4292804608,174559,3 / 5386,5386,3,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",10,3,0,3659857920,VENDOR,0,0,0,0,1037,"(0, 0, 0, 0)","(0, 0, 0, 0)",81308,0,81308 / -,0,0
763,OBSOLETE Giant Aranha,\spawn monster 763,gaea,7,Wildlife,Kalidor the Giant Battleframe,Giant Aranha Melee Attack,,,CORE Gaia Creature Kill Loot 3 (Medium),Aranha Loot 3 (Moderate),,2000,76757,0,GiantAranhaMiniBoss(eggSackCooldown =10000),,0,0,,0,GiantAranhaMiniBoss,-1,-1,-1,76874,108,81311,0,0,300,"(0.252632, 0.3, 0.189474, 1)","(0.258824, 0.290196, 0.435294, 1)","(0.572549, 0.0666667, 0.0666667, 1)","(1.50519, 6.02074, 7.62, 1)",1054149029,10001,1774458977,-1,0,M,76921,1,4279450052,0,0,0,5,0,2743609570,174585,5704 / 5396,5396,5704,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",9,3,0,1506021473,VENDOR,0,0,0,0,0,"(0, 0, 0, 0)","(0, 0, 0, 0)",82340,0,82340 / -,0,0
764,,\spawn monster 764,accord,1,Human,,,,,,,,2000,76777,0,,,0,0,,0,,-1,-1,-1,76877,5,52458,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",274792448,10001,1921384448,-1,0,F,76935,1,276955136,10115,0,10016,0,1,4294901760,174655,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4294905953,VENDOR,0,0,0,0,1013,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
765,,\spawn monster 765,accord,1,Human,,,,,,,,2000,76777,0,,,0,0,,0,,-1,-1,-1,76877,5,81429,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",274792448,10001,1921384448,-1,0,M,76935,1,276955136,10090,0,10002,0,1,4294901760,174673,,0,0,-1,-1,1,-1,0,0,0,0,0,"(0, 0, 0)",0,3,0,4294905953,VENDOR,0,0,0,0,1012,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
766,Oilspill,\spawn monster 766,accord,1,Human,Ambient - ThumpDump - NPC - Oilspill,,,,,,Logistics Operator,2000,77221,0,"AlertAndInteractive(interactionType = ""HolsterTalk"")","AlertAndInteractive(interactionType = ""HolsterTalk"")",0,0,"AlertAndInteractive(interactionType = ""HolsterTalk"")",0,AlertAndInteractive,-1,-1,-1,76813,5,81323,0,0,0,"(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)","(1, 1, 1, 1)",1105592320,10001,2468741120,-1,0,M,76943,1,683737088,10128,10127,10040,0,1,4294901760,175013,,0,0,-1,-1,1,-1,10042,0,0,0,0,"(0, 0, 0)",0,11,0,4147449953,VENDOR,38,0,0,0,1126,"(0, 0, 0, 0)","(0, 0, 0, 0)",0,0,,0,0
